Trip_ID,Start_Location,Destination,Country,Start_Date,End_Date,Duration_Days,Accommodation_Type,Accommodation_Cost,Transport_Type,Transport_Cost,Food_Cost,Activity_Cost,Base_Currency,User_Selected_Currency,Currency_Rate,Total_Expense,Distance_km,Train_Class
4089,Bengaluru,New York,USA,2024-04-30,2024-05-03,3,Hostel,21,Bus,47.93,31.5,141.75,USD,EUR,0.92,222.81,13368,
4090,Jaipur,Tokyo,Japan,2024-05-18,2024-05-29,11,Airbnb,770,Car,563.92,154.0,693.0,USD,EUR,0.92,2006.45,6042,
4091,Delhi,Dubai,UAE,2024-02-12,2024-02-20,8,Hotel 5-star,320,Bike,53.31,68.0,306.0,USD,AED,3.67,2742.63,2195,
4092,Jaipur,Singapore,Singapore,2024-07-04,2024-07-16,12,Hotel 5-star,480,Bus,31.4,222.0,999.0,USD,USD,1.0,1732.4,4126,
4093,Pune,Singapore,Singapore,2024-07-11,2024-07-13,2,Hotel 3-star,24,Bike,200.01,37.0,166.5,USD,EUR,0.92,393.31,3784,
4094,Surat,Bengaluru,India,2024-08-22,2024-08-28,6,Hostel,42,Train,20.45,72.0,324.0,USD,AED,3.67,1682.51,1043,Raj_2A
4095,Surat,Berlin,Germany,2024-08-25,2024-09-06,12,Hostel,84,Flight,1030.73,210.0,945.0,USD,AED,3.67,8329.91,6103,
4096,Ahmedabad,Mumbai,India,2024-06-21,2024-07-02,11,Hotel 5-star,440,Train,3.49,132.0,594.0,USD,GBP,0.79,923.9,440,Yuva_18_35
4097,Chennai,London,UK,2024-06-05,2024-06-11,6,Hotel 5-star,240,Car,1040.06,114.0,513.0,USD,INR,83.0,158285.98,8211,
4098,Ahmedabad,London,UK,2024-04-08,2024-04-11,3,Airbnb,210,Bus,40.37,57.0,256.5,USD,AED,3.67,2069.4,6844,
4099,Ahmedabad,Singapore,Singapore,2024-01-31,2024-02-11,11,Airbnb,770,Car,511.09,203.5,915.75,USD,USD,1.0,2400.34,4144,
4100,Hyderabad,Berlin,Germany,2024-06-19,2024-06-26,7,Hostel,49,Flight,771.8,122.5,551.25,USD,GBP,0.79,1180.69,6805,
4101,Hyderabad,New York,USA,2024-04-21,2024-05-01,10,Hotel 5-star,400,Flight,692.9,105.0,472.5,USD,GBP,0.79,1319.62,12958,
4102,Chennai,Dubai,UAE,2024-01-11,2024-01-20,9,Hotel 5-star,360,Train,,76.5,344.25,USD,AED,3.67,,2944,Yuva_18_35
4103,Chennai,Mumbai,India,2024-07-06,2024-07-08,2,Hotel 5-star,80,Train,5.12,24.0,108.0,USD,JPY,153.0,33219.36,1033,Yuva_18_35
4104,Delhi,Berlin,Germany,2024-05-09,2024-05-13,4,Hotel 4-star,100,Bus,21.37,70.0,315.0,USD,INR,83.0,42028.71,5766,
4105,Kolkata,Sydney,Australia,2024-06-27,2024-07-05,8,Hostel,56,Bike,391.63,120.0,540.0,USD,JPY,153.0,169467.39,9138,
4106,Mumbai,New York,USA,2024-07-18,2024-07-23,5,Airbnb,350,Bike,376.14,52.5,236.25,USD,GBP,0.79,801.76,12538,
4107,Ahmedabad,Berlin,Germany,2024-02-28,2024-03-04,5,Hotel 3-star,60,Train,25.55,87.5,393.75,USD,GBP,0.79,447.77,5929,AC_CC
4108,Mumbai,London,UK,2024-08-18,2024-08-29,11,Hostel,77,Bike,390.42,209.0,940.5,USD,USD,1.0,1616.92,7192,
4109,Ahmedabad,New York,USA,2024-06-15,2024-06-17,2,Hotel 3-star,24,Train,,21.0,94.5,USD,GBP,0.79,,12131,Sha_EC
4110,Chennai,Dubai,UAE,2024-02-08,2024-02-12,4,Hotel 3-star,48,Car,166.83,34.0,153.0,USD,JPY,153.0,61479.99,2944,
4111,Bengaluru,Tokyo,Japan,2024-06-28,2024-07-09,11,Hotel 3-star,132,Bike,266.32,154.0,693.0,USD,USD,1.0,1245.32,6658,
4112,Delhi,Berlin,Germany,2024-06-29,2024-07-07,8,Hotel 4-star,200,Bike,288.3,140.0,630.0,USD,GBP,0.79,994.06,5766,
4113,Jaipur,New York,USA,2024-04-08,2024-04-10,2,Hotel 3-star,24,Flight,117.09,21.0,94.5,USD,AED,3.67,941.69,11875,
4114,Chennai,Sydney,Australia,2024-03-30,2024-03-31,1,Hostel,7,Car,912.6,15.0,67.5,USD,EUR,0.92,921.93,9126,
4115,Surat,Mumbai,India,2024-01-23,2024-01-27,4,Hotel 3-star,48,Flight,1156.13,48.0,216.0,USD,INR,83.0,121854.79,233,
4116,Kolkata,Berlin,Germany,2024-06-13,2024-06-20,7,Hotel 5-star,280,Train,45.24,122.5,551.25,USD,JPY,153.0,152845.47,7031,Exp_FC
4117,Surat,Bengaluru,India,2024-05-07,2024-05-11,4,Hostel,28,Bus,53.34,48.0,216.0,USD,JPY,153.0,52837.02,1043,
4118,Kolkata,Mumbai,India,2024-07-16,2024-07-22,6,Hotel 3-star,72,Bus,50.37,72.0,324.0,USD,GBP,0.79,409.51,1655,
4119,Kolkata,Berlin,Germany,2024-04-08,2024-04-18,10,Hotel 4-star,250,Bus,29.15,175.0,787.5,USD,AED,3.67,4556.86,7031,
4120,Surat,London,UK,2024-09-06,2024-09-17,11,Hotel 5-star,440,Car,888.44,209.0,940.5,USD,AED,3.67,9094.04,7014,
4121,Jaipur,Sydney,Australia,2024-03-23,2024-04-01,9,Hotel 4-star,225,Flight,115.09,135.0,607.5,USD,EUR,0.92,995.98,10428,
4122,Jaipur,Mumbai,India,2024-09-04,2024-09-11,7,Airbnb,490,Car,73.68,84.0,378.0,USD,GBP,0.79,810.29,921,
4123,Kolkata,Dubai,UAE,2024-05-10,2024-05-20,10,Hotel 4-star,250,Flight,1113.5,85.0,382.5,USD,INR,83.0,151973.0,3369,
4124,Kolkata,Singapore,Singapore,2024-07-05,2024-07-15,10,Hotel 3-star,120,Bus,9.1,185.0,832.5,USD,INR,83.0,95167.8,2891,
4125,Chennai,New York,USA,2024-07-09,2024-07-13,4,Hotel 5-star,160,Bus,46.39,42.0,189.0,USD,USD,1.0,437.39,13473,
4126,Chennai,Paris,France,2024-04-26,2024-05-02,6,Hotel 5-star,240,Bike,390.32,102.0,459.0,USD,INR,83.0,98879.56,8036,
4127,Mumbai,Dubai,UAE,2024-03-25,2024-04-04,10,Hotel 4-star,250,Car,109.65,85.0,382.5,USD,INR,83.0,68653.45,1935,
4128,Surat,Tokyo,Japan,2024-07-01,2024-07-06,5,Hotel 3-star,60,Car,616.65,70.0,315.0,USD,AED,3.67,3896.26,6607,
4129,Kolkata,Mumbai,India,2024-02-03,2024-02-05,2,Hostel,14,Flight,943.35,24.0,108.0,USD,INR,83.0,90416.05,1655,
4130,Kolkata,London,UK,2024-01-06,2024-01-12,6,Hotel 3-star,72,Flight,748.56,114.0,513.0,USD,INR,83.0,120147.48,7962,
4131,Kolkata,Berlin,Germany,2024-01-24,2024-01-31,7,Hostel,49,Bus,5.69,122.5,551.25,USD,AED,3.67,2673.37,7031,
4132,Ahmedabad,Mumbai,India,2024-04-09,2024-04-12,3,Hotel 3-star,36,Flight,237.42,36.0,162.0,USD,USD,1.0,471.42,440,
4133,Jaipur,Dubai,UAE,2024-04-26,2024-05-06,10,Hostel,70,Car,116.51,85.0,382.5,USD,EUR,0.92,601.69,2056,
4134,Ahmedabad,Tokyo,Japan,2024-08-14,2024-08-15,1,Hotel 5-star,40,Car,609.37,14.0,63.0,USD,GBP,0.79,573.83,6529,
4135,Kolkata,Singapore,Singapore,2024-04-16,2024-04-27,11,Hotel 3-star,132,Bus,28.21,203.5,915.75,USD,USD,1.0,1279.46,2891,
4136,Kolkata,Dubai,UAE,2024-03-30,2024-04-11,12,Hotel 5-star,480,Flight,457.69,102.0,459.0,USD,EUR,0.92,1378.79,3369,
4137,Bengaluru,Berlin,Germany,2024-03-01,2024-03-04,3,Hotel 4-star,75,Bike,356.55,52.5,236.25,USD,INR,83.0,59784.9,7131,
4138,Surat,Sydney,Australia,2024-01-02,2024-01-12,10,Hotel 3-star,120,Train,,150.0,675.0,USD,AED,3.67,,10296,Sha_EC
4139,Delhi,London,UK,2024-07-20,2024-07-30,10,Airbnb,700,Flight,902.86,190.0,855.0,USD,GBP,0.79,2091.81,6697,
4140,Ahmedabad,Mumbai,India,2024-05-13,2024-05-18,5,Airbnb,350,Flight,1144.38,60.0,270.0,USD,EUR,0.92,1678.43,440,
4141,Jaipur,London,UK,2024-03-18,2024-03-22,4,Hotel 3-star,48,Train,,76.0,342.0,USD,JPY,153.0,,6750,Yuva_18_35
4142,Bengaluru,Singapore,Singapore,2024-01-15,2024-01-23,8,Hotel 5-star,320,Flight,855.67,148.0,666.0,USD,GBP,0.79,1571.84,3164,
4143,Surat,London,UK,2024-07-16,2024-07-21,5,Hotel 5-star,200,Bus,32.87,95.0,427.5,USD,EUR,0.92,694.94,7014,
4144,Chennai,Berlin,Germany,2024-06-14,2024-06-23,9,Hostel,63,Train,8.4,157.5,708.75,USD,GBP,0.79,740.74,7299,Ord_SL
4145,Bengaluru,Mumbai,India,2024-07-17,2024-07-27,10,Hotel 5-star,400,Bike,28.97,120.0,540.0,USD,AED,3.67,3996.52,845,
4146,Mumbai,Paris,France,2024-07-13,2024-07-18,5,Hotel 4-star,125,Bike,340.44,85.0,382.5,USD,AED,3.67,3423.89,7009,
4147,Pune,New York,USA,2024-05-08,2024-05-13,5,Hotel 3-star,60,Train,,52.5,236.25,USD,AED,3.67,,12639,GR_CC
4148,Hyderabad,Mumbai,India,2024-01-13,2024-01-25,12,Airbnb,840,Train,12.63,144.0,648.0,USD,GBP,0.79,1299.26,621,AC_2A
4149,Jaipur,London,UK,2024-02-12,2024-02-15,3,Airbnb,210,Car,855.0,57.0,256.5,USD,GBP,0.79,1089.02,6750,
4150,Pune,Mumbai,India,2024-07-03,2024-07-08,5,Hotel 4-star,125,Car,9.6,60.0,270.0,USD,GBP,0.79,367.03,120,
4151,Hyderabad,Mumbai,India,2024-03-16,2024-03-19,3,Hotel 4-star,75,Car,49.68,36.0,162.0,USD,USD,1.0,322.68,621,
4152,Surat,Mumbai,India,2024-02-21,2024-03-01,9,Airbnb,630,Bike,7.99,108.0,486.0,USD,GBP,0.79,973.27,233,
4153,Kolkata,Paris,France,2024-03-19,2024-03-22,3,Hotel 3-star,36,Flight,680.28,51.0,229.5,USD,AED,3.67,3658.18,7856,
4154,Ahmedabad,New York,USA,2024-04-27,2024-05-02,5,Hotel 4-star,125,Train,12.13,52.5,236.25,USD,AED,3.67,1562.98,12131,Exp_SL
4155,Hyderabad,Singapore,Singapore,2024-02-05,2024-02-06,1,Hotel 3-star,12,Bus,27.42,18.5,83.25,USD,GBP,0.79,111.52,3293,
4156,Mumbai,Berlin,Germany,2024-02-15,2024-02-19,4,Hotel 5-star,160,Car,733.37,70.0,315.0,USD,INR,83.0,106104.71,6286,
4157,Jaipur,Berlin,Germany,2024-08-23,2024-08-28,5,Hotel 4-star,125,Bus,17.43,87.5,393.75,USD,AED,3.67,2288.91,5822,
4158,Chennai,Berlin,Germany,2024-04-25,2024-04-26,1,Airbnb,70,Train,,17.5,78.75,USD,GBP,0.79,,7299,JS_2S
4159,Surat,Sydney,Australia,2024-06-01,2024-06-08,7,Hostel,49,Train,,105.0,472.5,USD,USD,1.0,,10296,GR_3A
4160,Mumbai,Paris,France,2024-06-01,2024-06-13,12,Hotel 3-star,144,Train,,204.0,918.0,USD,USD,1.0,,7009,Raj_1A
4161,Pune,Singapore,Singapore,2024-01-28,2024-02-09,12,Hotel 5-star,480,Train,,222.0,999.0,USD,GBP,0.79,,3784,GR_3A
4162,Surat,Paris,France,2024-09-02,2024-09-10,8,Hotel 3-star,96,Bus,54.76,136.0,612.0,USD,EUR,0.92,826.86,6840,
4163,Mumbai,London,UK,2024-08-13,2024-08-18,5,Airbnb,350,Car,910.99,95.0,427.5,USD,JPY,153.0,272873.97,7192,
4164,Hyderabad,New York,USA,2024-05-30,2024-06-11,12,Hotel 4-star,300,Car,907.06,126.0,567.0,USD,JPY,153.0,290709.18,12958,
4165,Kolkata,Tokyo,Japan,2024-05-11,2024-05-12,1,Hostel,7,Bike,205.2,14.0,63.0,USD,EUR,0.92,266.06,5130,
4166,Ahmedabad,Dubai,UAE,2024-02-17,2024-02-27,10,Hotel 5-star,400,Car,100.36,85.0,382.5,USD,AED,3.67,3552.05,1771,
4167,Pune,Bengaluru,India,2024-08-29,2024-09-08,10,Hotel 3-star,120,Flight,677.13,120.0,540.0,USD,EUR,0.92,1340.56,735,
4168,Mumbai,Bengaluru,India,2024-06-02,2024-06-04,2,Hotel 4-star,50,Flight,1067.19,24.0,108.0,USD,JPY,153.0,191126.07,845,
4169,Delhi,Berlin,Germany,2024-04-11,2024-04-22,11,Hostel,77,Train,,192.5,866.25,USD,JPY,153.0,,5766,Raj_3A
4170,Surat,Tokyo,Japan,2024-02-26,2024-02-29,3,Hotel 5-star,120,Train,,42.0,189.0,USD,AED,3.67,,6607,Ord_LocalSuburb
4171,Hyderabad,Mumbai,India,2024-07-02,2024-07-11,9,Hotel 4-star,225,Car,49.68,108.0,486.0,USD,USD,1.0,868.68,621,
4172,Delhi,Paris,France,2024-07-25,2024-08-05,11,Hotel 5-star,440,Train,12.13,187.0,841.5,USD,INR,83.0,122892.29,6572,Exp_SL
4173,Pune,Tokyo,Japan,2024-05-04,2024-05-06,2,Hotel 4-star,50,Bus,54.4,28.0,126.0,USD,AED,3.67,948.33,6664,
4174,Mumbai,Singapore,Singapore,2024-09-06,2024-09-07,1,Hotel 3-star,12,Car,481.49,18.5,83.25,USD,AED,3.67,2184.53,3904,
4175,Surat,Paris,France,2024-01-13,2024-01-18,5,Hotel 4-star,125,Bus,57.14,85.0,382.5,USD,GBP,0.79,513.22,6840,
4176,Kolkata,Dubai,UAE,2024-03-22,2024-03-26,4,Airbnb,280,Bike,81.82,34.0,153.0,USD,INR,83.0,45552.06,3369,
4177,Hyderabad,Paris,France,2024-02-23,2024-02-26,3,Hotel 4-star,75,Car,856.23,51.0,229.5,USD,INR,83.0,100573.59,7555,
4178,Pune,Bengaluru,India,2024-05-30,2024-06-05,6,Hotel 3-star,72,Flight,320.95,72.0,324.0,USD,INR,83.0,65482.85,735,
4179,Delhi,Bengaluru,India,2024-01-20,2024-01-21,1,Hotel 3-star,12,Bus,34.96,12.0,54.0,USD,GBP,0.79,89.24,1750,
4180,Surat,Singapore,Singapore,2024-03-08,2024-03-10,2,Hostel,14,Bike,212.33,37.0,166.5,USD,EUR,0.92,395.44,4017,
4181,Delhi,New York,USA,2024-05-05,2024-05-12,7,Hotel 5-star,280,Train,80.87,73.5,330.75,USD,USD,1.0,765.12,11742,AC_1A
4182,Surat,Bengaluru,India,2024-08-25,2024-08-29,4,Hotel 3-star,48,Flight,902.61,48.0,216.0,USD,JPY,153.0,185835.33,1043,
4183,Hyderabad,Bengaluru,India,2024-02-27,2024-03-03,5,Hotel 5-star,200,Bus,5.59,60.0,270.0,USD,JPY,153.0,81945.27,500,
4184,Chennai,Dubai,UAE,2024-06-03,2024-06-12,9,Airbnb,630,Train,,76.5,344.25,USD,INR,83.0,,2944,Sha_EC
4185,Pune,Bengaluru,India,2024-07-22,2024-07-30,8,Airbnb,560,Bike,25.2,96.0,432.0,USD,USD,1.0,1113.2,735,
4186,Bengaluru,Paris,France,2024-09-07,2024-09-14,7,Hotel 3-star,84,Train,8.4,119.0,535.5,USD,GBP,0.79,590.05,7849,Ord_SL
4187,Bengaluru,Berlin,Germany,2024-09-03,2024-09-12,9,Hotel 5-star,360,Train,,157.5,708.75,USD,GBP,0.79,,7131,Raj_1A
4188,Ahmedabad,Dubai,UAE,2024-03-10,2024-03-12,2,Airbnb,140,Car,100.36,17.0,76.5,USD,AED,3.67,1225.27,1771,
4189,Surat,Dubai,UAE,2024-08-05,2024-08-13,8,Airbnb,560,Bike,44.88,68.0,306.0,USD,USD,1.0,978.88,1848,
4190,Delhi,New York,USA,2024-02-04,2024-02-08,4,Hotel 3-star,48,Bus,38.38,42.0,189.0,USD,JPY,153.0,48559.14,11742,
4191,Surat,London,UK,2024-02-19,2024-02-20,1,Hotel 4-star,25,Train,,19.0,85.5,USD,INR,83.0,,7014,JS_2S
4192,Mumbai,Singapore,Singapore,2024-01-03,2024-01-14,11,Hotel 4-star,275,Train,,203.5,915.75,USD,JPY,153.0,,3904,Sha_EC
4193,Delhi,Berlin,Germany,2024-03-11,2024-03-22,11,Hotel 4-star,275,Flight,171.42,192.5,866.25,USD,USD,1.0,1505.17,5766,
4194,Pune,Paris,France,2024-03-29,2024-04-10,12,Hotel 3-star,144,Bike,346.07,204.0,918.0,USD,GBP,0.79,1273.54,7125,
4195,Bengaluru,Singapore,Singapore,2024-07-28,2024-07-30,2,Hotel 5-star,80,Bike,167.24,37.0,166.5,USD,JPY,153.0,68963.22,3164,
4196,Mumbai,Bengaluru,India,2024-04-03,2024-04-08,5,Airbnb,350,Train,2.64,60.0,270.0,USD,AED,3.67,2505.29,845,JS_2S
4197,Bengaluru,Sydney,Australia,2024-06-17,2024-06-23,6,Airbnb,420,Bike,400.67,90.0,405.0,USD,JPY,153.0,201297.51,9349,
4198,Hyderabad,Bengaluru,India,2024-02-14,2024-02-23,9,Hotel 3-star,108,Bus,52.13,108.0,486.0,USD,INR,83.0,62592.79,500,
4199,Ahmedabad,London,UK,2024-04-26,2024-05-05,9,Hotel 4-star,225,Flight,882.55,171.0,769.5,USD,INR,83.0,169988.15,6844,
4200,Jaipur,Dubai,UAE,2024-09-01,2024-09-12,11,Hotel 3-star,132,Bike,49.93,93.5,420.75,USD,INR,83.0,57782.94,2056,
4201,Delhi,Dubai,UAE,2024-08-04,2024-08-05,1,Hotel 4-star,25,Train,15.45,8.5,38.25,USD,INR,83.0,7237.6,2195,AC_CC
4202,Ahmedabad,Berlin,Germany,2024-05-19,2024-05-28,9,Hotel 3-star,108,Flight,652.69,157.5,708.75,USD,INR,83.0,135036.02,5929,
4203,Chennai,Sydney,Australia,2024-02-07,2024-02-19,12,Hotel 4-star,300,Flight,833.98,180.0,810.0,USD,AED,3.67,7795.01,9126,
4204,Chennai,New York,USA,2024-05-29,2024-06-04,6,Hotel 4-star,150,Train,7.34,63.0,283.5,USD,INR,83.0,41818.72,13473,Exp_2S
4205,Delhi,Berlin,Germany,2024-03-24,2024-04-03,10,Airbnb,700,Bike,288.3,175.0,787.5,USD,USD,1.0,1950.8,5766,
4206,Chennai,New York,USA,2024-07-13,2024-07-19,6,Hotel 4-star,150,Bike,404.19,63.0,283.5,USD,JPY,153.0,137805.57,13473,
4207,Kolkata,London,UK,2024-01-16,2024-01-28,12,Hotel 5-star,480,Bus,46.91,228.0,1026.0,USD,USD,1.0,1780.91,7962,
4208,Delhi,London,UK,2024-03-07,2024-03-14,7,Airbnb,490,Bus,7.27,133.0,598.5,USD,JPY,153.0,188001.81,6697,
4209,Surat,Berlin,Germany,2024-01-20,2024-01-26,6,Hotel 3-star,72,Car,712.02,105.0,472.5,USD,EUR,0.92,1252.6,6103,
4210,Kolkata,Paris,France,2024-05-21,2024-05-24,3,Hotel 4-star,75,Train,12.13,51.0,229.5,USD,INR,83.0,30513.29,7856,Exp_SL
4211,Pune,Dubai,UAE,2024-02-20,2024-02-25,5,Hotel 3-star,60,Train,4.77,42.5,191.25,USD,EUR,0.92,274.64,2054,Ord_SL
4212,Pune,Tokyo,Japan,2024-04-14,2024-04-25,11,Hotel 4-star,275,Car,621.97,154.0,693.0,USD,AED,3.67,6400.37,6664,
4213,Surat,Singapore,Singapore,2024-06-30,2024-07-04,4,Hotel 3-star,48,Train,,74.0,333.0,USD,AED,3.67,,4017,Sha_CC
4214,Chennai,London,UK,2024-04-30,2024-05-03,3,Hostel,21,Car,1040.06,57.0,256.5,USD,AED,3.67,5044.64,8211,
4215,Hyderabad,Dubai,UAE,2024-07-08,2024-07-18,10,Airbnb,700,Train,61.66,85.0,382.5,USD,JPY,153.0,188061.48,2553,Raj_1A
4216,Bengaluru,Tokyo,Japan,2024-07-30,2024-08-01,2,Hotel 5-star,80,Train,31.08,28.0,126.0,USD,GBP,0.79,209.41,6658,AC_3A
4217,Hyderabad,Dubai,UAE,2024-03-31,2024-04-11,11,Hostel,77,Bike,62.0,93.5,420.75,USD,AED,3.67,2397.43,2553,
4218,Ahmedabad,Berlin,Germany,2024-06-14,2024-06-21,7,Airbnb,490,Train,41.51,122.5,551.25,USD,EUR,0.92,1108.84,5929,Ord_FC
4219,Surat,Berlin,Germany,2024-01-26,2024-02-01,6,Hostel,42,Bike,305.15,105.0,472.5,USD,AED,3.67,3393.47,6103,
4220,Kolkata,Singapore,Singapore,2024-08-13,2024-08-20,7,Hostel,49,Bike,152.81,129.5,582.75,USD,GBP,0.79,722.11,2891,
4221,Pune,Paris,France,2024-02-19,2024-02-23,4,Airbnb,280,Train,12.13,68.0,306.0,USD,INR,83.0,55288.79,7125,Exp_SL
4222,Kolkata,Singapore,Singapore,2024-02-19,2024-02-24,5,Hotel 5-star,200,Bike,152.81,92.5,416.25,USD,AED,3.67,3161.93,2891,
4223,Ahmedabad,Singapore,Singapore,2024-06-13,2024-06-24,11,Hostel,77,Bike,219.04,203.5,915.75,USD,AED,3.67,5194.11,4144,
4224,Pune,New York,USA,2024-05-06,2024-05-07,1,Hotel 3-star,12,Bike,379.17,10.5,47.25,USD,JPY,153.0,68684.76,12639,
4225,Hyderabad,Singapore,Singapore,2024-05-18,2024-05-23,5,Hotel 5-star,200,Flight,301.24,92.5,416.25,USD,EUR,0.92,929.19,3293,
4226,Delhi,London,UK,2024-05-15,2024-05-19,4,Hotel 5-star,160,Bike,363.55,76.0,342.0,USD,INR,83.0,78148.65,6697,
4227,Hyderabad,New York,USA,2024-09-02,2024-09-04,2,Airbnb,140,Car,907.06,21.0,94.5,USD,USD,1.0,1162.56,12958,
4228,Kolkata,Tokyo,Japan,2024-05-27,2024-05-30,3,Hostel,21,Car,478.8,42.0,189.0,USD,EUR,0.92,672.34,5130,
4229,Kolkata,Tokyo,Japan,2024-03-27,2024-03-30,3,Hotel 3-star,36,Bus,46.47,42.0,189.0,USD,GBP,0.79,247.64,5130,
4230,Kolkata,Paris,France,2024-03-29,2024-04-02,4,Hostel,28,Car,890.35,68.0,306.0,USD,INR,83.0,107265.05,7856,
4231,Mumbai,Berlin,Germany,2024-06-14,2024-06-16,2,Airbnb,140,Flight,531.6,35.0,157.5,USD,USD,1.0,864.1,6286,
4232,Kolkata,Paris,France,2024-03-14,2024-03-16,2,Airbnb,140,Flight,860.82,34.0,153.0,USD,USD,1.0,1187.82,7856,
4233,Pune,Dubai,UAE,2024-03-20,2024-03-21,1,Hotel 5-star,40,Flight,288.87,8.5,38.25,USD,JPY,153.0,57469.86,2054,
4234,Chennai,New York,USA,2024-05-28,2024-06-04,7,Hotel 4-star,175,Flight,167.06,73.5,330.75,USD,INR,83.0,61943.73,13473,
4235,Pune,Bengaluru,India,2024-08-20,2024-09-01,12,Hotel 4-star,300,Car,58.8,144.0,648.0,USD,JPY,153.0,176072.4,735,
4236,Surat,Mumbai,India,2024-06-10,2024-06-22,12,Hotel 4-star,300,Train,3.49,144.0,648.0,USD,INR,83.0,90925.67,233,JS_CC
4237,Pune,Sydney,Australia,2024-04-28,2024-04-29,1,Hotel 4-star,25,Bus,58.13,15.0,67.5,USD,INR,83.0,13747.29,10037,
4238,Surat,Bengaluru,India,2024-06-13,2024-06-15,2,Hotel 5-star,80,Car,83.44,24.0,108.0,USD,EUR,0.92,271.8,1043,
4239,Ahmedabad,Dubai,UAE,2024-04-13,2024-04-23,10,Airbnb,700,Bus,40.43,85.0,382.5,USD,GBP,0.79,954.26,1771,
4240,Delhi,Singapore,Singapore,2024-03-22,2024-04-02,11,Hotel 3-star,132,Bus,5.49,203.5,915.75,USD,AED,3.67,4612.24,4157,
4241,Jaipur,London,UK,2024-03-06,2024-03-16,10,Hotel 3-star,120,Train,,190.0,855.0,USD,AED,3.67,,6750,Yuva_18_35
4242,Bengaluru,Sydney,Australia,2024-07-24,2024-07-30,6,Hotel 3-star,72,Flight,436.95,90.0,405.0,USD,GBP,0.79,793.12,9349,
4243,Kolkata,Bengaluru,India,2024-05-03,2024-05-11,8,Hotel 5-star,320,Train,18.48,96.0,432.0,USD,AED,3.67,3179.98,1561,Exp_FC
4244,Ahmedabad,Dubai,UAE,2024-06-04,2024-06-15,11,Hotel 4-star,275,Bus,31.3,93.5,420.75,USD,INR,83.0,68105.65,1771,
4245,Pune,Mumbai,India,2024-04-02,2024-04-06,4,Hotel 5-star,160,Bus,29.02,48.0,216.0,USD,USD,1.0,453.02,120,
4246,Bengaluru,Berlin,Germany,2024-01-09,2024-01-15,6,Hotel 4-star,150,Flight,793.14,105.0,472.5,USD,AED,3.67,5580.75,7131,
4247,Chennai,Mumbai,India,2024-04-06,2024-04-10,4,Hotel 3-star,48,Train,35.11,48.0,216.0,USD,USD,1.0,347.11,1033,Raj_1A
4248,Delhi,Bengaluru,India,2024-04-01,2024-04-04,3,Airbnb,210,Flight,859.65,36.0,162.0,USD,INR,83.0,105214.95,1750,
4249,Delhi,Singapore,Singapore,2024-03-27,2024-03-29,2,Airbnb,140,Bus,41.62,37.0,166.5,USD,USD,1.0,385.12,4157,
4250,Ahmedabad,Paris,France,2024-04-25,2024-05-03,8,Hostel,56,Flight,870.72,136.0,612.0,USD,JPY,153.0,256232.16,6676,
4251,Ahmedabad,Singapore,Singapore,2024-02-14,2024-02-19,5,Hotel 5-star,200,Train,,92.5,416.25,USD,JPY,153.0,,4144,Raj_2A
4252,Surat,Bengaluru,India,2024-06-21,2024-06-22,1,Hotel 4-star,25,Bike,35.76,12.0,54.0,USD,INR,83.0,10521.08,1043,
4253,Delhi,Berlin,Germany,2024-08-17,2024-08-22,5,Hotel 4-star,125,Bike,288.3,87.5,393.75,USD,USD,1.0,894.55,5766,
4254,Hyderabad,Sydney,Australia,2024-09-04,2024-09-06,2,Hotel 3-star,24,Car,956.9,30.0,135.0,USD,EUR,0.92,1054.23,9569,
4255,Hyderabad,Mumbai,India,2024-01-04,2024-01-08,4,Hotel 3-star,48,Bus,35.23,48.0,216.0,USD,EUR,0.92,319.45,621,
4256,Kolkata,Singapore,Singapore,2024-01-25,2024-02-06,12,Hotel 3-star,144,Flight,173.88,222.0,999.0,USD,EUR,0.92,1415.77,2891,
4257,Mumbai,Paris,France,2024-04-20,2024-04-27,7,Hostel,49,Car,794.35,119.0,535.5,USD,USD,1.0,1497.85,7009,
4258,Pune,Singapore,Singapore,2024-06-01,2024-06-12,11,Hotel 4-star,275,Bike,200.01,203.5,915.75,USD,USD,1.0,1594.26,3784,
4259,Ahmedabad,Singapore,Singapore,2024-06-20,2024-06-28,8,Hotel 3-star,96,Flight,645.29,148.0,666.0,USD,JPY,153.0,237959.37,4144,
4260,Surat,Berlin,Germany,2024-04-14,2024-04-25,11,Hotel 5-star,440,Car,712.02,192.5,866.25,USD,AED,3.67,8113.53,6103,
4261,Surat,New York,USA,2024-05-11,2024-05-12,1,Hostel,7,Flight,1148.63,10.5,47.25,USD,JPY,153.0,185647.14,12327,
4262,Delhi,London,UK,2024-05-25,2024-05-28,3,Hostel,21,Flight,223.18,57.0,256.5,USD,USD,1.0,557.68,6697,
4263,Pune,Paris,France,2024-08-02,2024-08-05,3,Hotel 4-star,75,Flight,238.2,51.0,229.5,USD,AED,3.67,2178.88,7125,
4264,Mumbai,Dubai,UAE,2024-02-16,2024-02-20,4,Airbnb,280,Bus,56.87,34.0,153.0,USD,AED,3.67,1922.6,1935,
4265,Surat,Singapore,Singapore,2024-04-12,2024-04-16,4,Hotel 3-star,48,Train,,74.0,333.0,USD,GBP,0.79,,4017,GR_CC
